mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_28739,c1c([nH]c(n1)NC=O)N,3.53124,1.1967,0.89611,1.0345,73.27,-0.1879,-0.0053,0.1826,1217.4114,0.115292,-450.190922,-450.182874,-450.18193,-450.223725,29.719
gdb_87333,CC1CC1(OC=O)C#N,1.90113,1.45342,0.96258,4.53,71.74,-0.2916,-0.0201,0.2715,1233.1693,0.121766,-437.902481,-437.893252,-437.892308,-437.937039,32.312
gdb_28527,c1c(nc(c(n1)O)N)N,3.18315,1.44451,0.99516,0.6529,75.6,-0.1846,-0.0167,0.1678,1114.8973,0.115059,-450.196876,-450.189003,-450.188059,-450.228688,31.273
gdb_125022,Cc1c(c(=O)onn1)N,2.42851,1.82993,1.05042,6.0997,71.33,-0.2442,-0.0759,0.1683,1056.1595,0.098742,-470.004968,-469.996215,-469.995271,-470.038424,31.095
gdb_121158,COCC1CCC11CC1,3.06119,0.94435,0.79666,0.8779,87.18,-0.2505,0.0906,0.3411,1538.3467,0.204957,-388.253799,-388.244058,-388.243114,-388.289058,36.033
gdb_94278,OC1CCC11C2CC1O2,2.8508,1.58918,1.19803,1.221,74.99,-0.2313,0.0605,0.2919,1057.7345,0.159249,-422.935344,-422.927597,-422.926652,-422.967424,30.998
gdb_91304,CN1CC2CC(C#N)C12,2.43829,1.54123,1.09551,4.7183,80.6,-0.2214,0.0302,0.2516,1142.8382,0.160032,-382.043966,-382.035574,-382.034629,-382.077216,31.443
gdb_87907,CC1OC11CC=CC1O,2.59272,1.42938,1.12231,2.7291,76.51,-0.2421,0.0061,0.2482,1149.1153,0.158356,-423.019165,-423.010453,-423.009509,-423.05271,33.192
gdb_70120,CC12NC1C=CC2C=O,2.48966,1.53022,1.15674,3.6968,77.73,-0.2326,-0.0259,0.2067,1098.5733,0.147378,-401.94102,-401.93276,-401.931816,-401.974129,31.32
gdb_91189,CC1OC2C=CCC2=C1,3.70123,1.31678,1.11181,1.5636,83.02,-0.2311,0.0156,0.2467,1143.3427,0.16043,-385.900372,-385.892723,-385.891778,-385.932476,30.299
gdb_55410,CC(=O)[C-]1[NH2+]CCC1=O,2.48186,1.4819,0.96488,5.9761,79.04,-0.2028,-0.0066,0.1962,1202.4538,0.148807,-439.108603,-439.099914,-439.09897,-439.142399,31.684
gdb_98461,CCC(=O)C1(CC1)CO,2.15598,1.31514,0.93452,2.0431,79.4,-0.2418,-0.0095,0.2323,1333.8942,0.180534,-424.236485,-424.226374,-424.225429,-424.271806,37.114
gdb_13449,CC1C(C)N1CCO,3.22531,1.26436,1.11536,3.214,75.81,-0.2275,0.0763,0.3038,1180.1036,0.187485,-366.231676,-366.22217,-366.221226,-366.266187,34.529
gdb_29560,c1c(c(=O)c(c[nH]1)N)N,2.35782,1.85548,1.04114,5.4428,79.27,-0.1743,-0.0067,0.1676,1084.3335,0.127431,-434.126888,-434.11884,-434.117896,-434.158828,31.974
gdb_91595,CC1CC2CC(=O)C1O2,2.13331,2.02244,1.41886,2.6062,73.33,-0.232,-0.0193,0.2127,991.7901,0.160884,-423.061773,-423.05416,-423.053216,-423.093817,30.214
gdb_10224,CCCC(CC)CC,2.13179,1.15032,0.81106,0.0469,89.28,-0.2945,0.0909,0.3854,1561.9638,0.244963,-315.490766,-315.479656,-315.478712,-315.527417,39.853
gdb_1375,N=COC(=O)C#C,7.41091,1.5729,1.29751,0.8115,54.23,-0.2877,-0.0682,0.2195,836.116,0.064727,-359.297522,-359.290584,-359.28964,-359.328928,23.195
gdb_120798,COCC1CC1CC#N,4.71053,0.63591,0.60077,4.1505,81.42,-0.2631,0.034,0.2971,1851.2538,0.169592,-403.136597,-403.12654,-403.125596,-403.173043,34.993
gdb_29100,c1c([nH]c(=O)c(=O)[nH]1)N,3.0985,1.43311,0.98257,7.5568,69.82,-0.2011,-0.0327,0.1685,1107.3825,0.103076,-470.073452,-470.065648,-470.064704,-470.105712,29.647
gdb_120966,CCOC1CC2OC2C1,3.47083,0.98038,0.97198,2.4792,78.86,-0.2418,0.086,0.3277,1362.3067,0.182306,-424.215412,-424.206577,-424.205632,-424.249582,33.123
gdb_17262,CC12CC(O1)C21CO1,3.27362,2.10228,1.78309,0.4642,65.19,-0.2451,0.0814,0.3265,807.7238,0.12893,-383.646691,-383.63959,-383.638646,-383.677653,27.453
gdb_78887,CC1N2C3C2C2C3C12C,2.52026,2.14512,1.47251,1.5905,80.17,-0.221,0.0732,0.2942,960.1898,0.171913,-365.964182,-365.956643,-365.955699,-365.995558,31.022
gdb_89958,CC1OC2(CNC12)C=O,3.29857,1.31632,1.10495,2.2791,73.41,-0.2357,-0.0416,0.1941,1126.8374,0.146523,-439.047849,-439.039399,-439.038454,-439.081022,31.53
gdb_36513,N#CCC1CCOC=N1,4.25472,0.96804,0.83167,5.7322,73.96,-0.265,0.0078,0.2728,1331.5081,0.138007,-418.037919,-418.029851,-418.028907,-418.071232,29.534
gdb_33527,C#CC1(CCC1)C1CO1,2.18601,1.55948,1.11808,1.0601,80.93,-0.2579,0.0445,0.3024,1151.3624,0.158011,-385.820432,-385.811644,-385.8107,-385.853982,33.373
gdb_50027,O=CC1OC11CNC1=O,3.35383,1.06464,0.97476,4.0616,65.46,-0.2665,-0.0561,0.2105,1195.9596,0.099019,-473.816574,-473.808375,-473.80743,-473.850051,28.892
gdb_85586,CC1OC(=O)COC1=N,2.79235,1.46179,1.14492,2.6113,66.7,-0.2706,-0.0086,0.262,1070.2116,0.124512,-475.064657,-475.056495,-475.055551,-475.09774,29.928
gdb_13864,C1CCN(C1)C(=O)N,4.19541,1.55565,1.18868,3.9087,68.77,-0.227,0.0634,0.2904,1009.1781,0.156655,-381.177358,-381.169496,-381.168551,-381.20989,29.219
gdb_64248,CC1(C)CC2(CN2)CO1,3.14341,1.20882,1.16064,2.2437,81.81,-0.2427,0.0742,0.317,1204.4251,0.193844,-404.337507,-404.328324,-404.32738,-404.371264,35.638
gdb_90574,OC1CC2C1N2CC=O,4.45355,0.84107,0.82701,2.4651,72.84,-0.2467,-0.0248,0.2219,1409.8767,0.145572,-439.028725,-439.019926,-439.018982,-439.063227,32.12
gdb_9539,OCC1(O)COC1=N,2.93769,1.97124,1.57393,1.8542,58.14,-0.2638,0.0104,0.2741,844.6813,0.118795,-436.923867,-436.91624,-436.915296,-436.955765,28.285
gdb_45488,O=C1CC2OCC3C2N13,2.82121,1.88122,1.68952,3.3327,66.83,-0.2482,-0.0137,0.2346,859.5781,0.126707,-437.891573,-437.885088,-437.884144,-437.92264,25.749
gdb_4641,Cc1cc(c[nH]1)C#C,6.66533,1.25596,1.06383,3.0428,78.82,-0.1982,0.0185,0.2167,1076.1494,0.118936,-325.542935,-325.535178,-325.534233,-325.574813,29.057
gdb_115652,COC1COC11COC1,2.77067,1.26665,1.01856,3.3651,71.87,-0.246,0.0633,0.3093,1223.4185,0.157793,-460.103299,-460.094367,-460.093423,-460.137835,31.841
gdb_36206,C#CCC1=CC2CC1C2,3.78805,1.09982,1.01748,0.5292,86.18,-0.2209,0.0137,0.2346,1235.3335,0.159759,-348.688397,-348.680465,-348.679521,-348.721299,31.433
gdb_44196,O=C1OC2C(NC12)C#N,5.78315,1.04523,0.96355,1.3778,62.69,-0.2711,-0.0283,0.2427,1131.8827,0.090133,-452.735611,-452.728451,-452.727507,-452.767716,26.132
gdb_27127,c1nc(c(o1)OC=O)N,3.35842,1.17447,0.91051,2.272,62.18,-0.2186,-0.0162,0.2024,1185.1692,0.089263,-489.918843,-489.910883,-489.909939,-489.952329,27.965
gdb_10922,CC1C2CC2(O)C1O,3.18602,1.89116,1.49496,2.6872,67.61,-0.2338,0.068,0.3018,903.1592,0.1525,-384.904736,-384.89645,-384.895505,-384.936815,31.72
gdb_51161,O=CCC12CC1CC=C2,3.8123,1.04492,0.92296,2.9227,81.29,-0.2353,-0.0213,0.2141,1290.3724,0.15903,-385.898024,-385.889742,-385.888798,-385.931748,31.375
gdb_33853,C#CC12CC3OC3C1N2,4.26477,1.3005,1.15868,2.5117,74.04,-0.2416,0.0284,0.27,1047.1451,0.124882,-400.67437,-400.667187,-400.666243,-400.705747,28.89
gdb_41910,C1CC2CC3C1C3CO2,2.17623,2.0854,1.79278,1.4083,79.85,-0.2351,0.0711,0.3061,934.9058,0.187518,-387.099553,-387.092483,-387.091539,-387.131103,29.133
gdb_113565,CCC1CC11OCC=C1,3.91268,0.99931,0.91431,1.2922,87.26,-0.207,0.0176,0.2246,1381.5323,0.181928,-387.083871,-387.074888,-387.073944,-387.117961,33.946
gdb_73409,CC12CCC3C1C1C2N31,2.58952,2.25147,1.57638,1.7372,80.16,-0.2273,0.0783,0.3057,918.8471,0.173513,-365.966807,-365.959885,-365.958941,-365.997587,29.247
gdb_119198,CCCC1(OC1C)C#N,1.93361,1.20883,0.84424,4.1169,80.85,-0.2927,0.0081,0.3008,1449.081,0.168395,-403.154344,-403.144088,-403.143144,-403.190081,36.415
gdb_4583,c1cc(ncc1N)N,5.72107,1.5251,1.20731,2.662,73.8,-0.1825,-0.0086,0.1739,954.2156,0.122029,-358.906545,-358.899455,-358.89851,-358.937344,27.832
gdb_71496,OC12CC3C1C=CC3C2,2.91621,1.78719,1.65557,1.3693,78.36,-0.2277,0.0169,0.2446,912.3538,0.162169,-385.878832,-385.872121,-385.871177,-385.909332,29.079
gdb_132240,FC1=NC(=N)OC(=O)O1,2.1479,1.9918,1.03345,0.4573,52.9,-0.3064,-0.0641,0.2423,992.5059,0.053495,-549.900884,-549.89415,-549.893206,-549.932917,23.908
gdb_124360,CC(=O)Nc1c[nH]nc1,5.04454,0.96637,0.81512,5.4979,74.39,-0.2134,0.0116,0.225,1349.2629,0.125709,-434.118199,-434.109624,-434.10868,-434.153479,30.455
gdb_117192,CCCC(=O)C1(C)CN1,3.42126,0.86086,0.74588,2.5427,83.77,-0.2498,-0.0194,0.2304,1614.6159,0.192258,-404.357005,-404.346597,-404.345653,-404.39313,37.622
gdb_66756,CC12C3C4C3N1C4C2=O,2.79899,2.10098,1.52492,3.1032,71.2,-0.2354,-0.0255,0.2098,879.2395,0.124557,-400.671438,-400.664547,-400.663603,-400.702549,27.375
gdb_64247,CC1(CC2(CC2)CO1)C,3.06952,1.19981,1.14442,1.4282,85.56,-0.2367,0.0831,0.3198,1236.6931,0.205038,-388.295675,-388.286332,-388.285388,-388.329688,36.524
gdb_28695,C#CCc1[nH]c(cn1)O,3.50711,1.09725,0.84885,2.3607,72.89,-0.1978,0.0375,0.2353,1281.5124,0.112327,-416.808524,-416.799993,-416.799049,-416.842501,31.335
gdb_13362,CC#CC1COC=N1,5.89995,1.05597,0.98551,1.7162,70.2,-0.2501,0.0178,0.2678,1194.8126,0.118995,-362.647647,-362.639537,-362.638593,-362.682486,27.184
gdb_17584,CC12CC1(O)C1NC21,2.727,2.45027,1.86445,1.6927,67.96,-0.2249,0.0844,0.3093,800.2819,0.142316,-363.798474,-363.791185,-363.790241,-363.829447,28.823
gdb_62912,CC1(O)C2CC1C2C=O,2.84666,1.50605,1.1794,3.0135,76.64,-0.2338,0.0005,0.2342,1086.4163,0.157502,-422.979896,-422.97137,-422.970426,-423.012707,33.117
gdb_31262,CNc1c([nH]cn1)OC,2.22141,1.53419,0.95948,2.4386,76.25,-0.1719,0.0411,0.213,1234.4528,0.148317,-435.277244,-435.267866,-435.266922,-435.312391,33.176
gdb_95136,CC1COC2CC1C2=O,2.25832,1.71172,1.42329,2.6686,74.85,-0.2345,-0.0231,0.2114,1023.7229,0.160239,-423.027567,-423.019724,-423.01878,-423.059682,30.844
gdb_133831,CC12C3N1C1CC2C=C31,3.14041,2.06404,1.89986,3.7345,80.36,-0.1852,0.0134,0.1985,832.1811,0.147709,-364.679063,-364.672127,-364.671183,-364.709768,28.778
gdb_22613,CC1C2CC2(O)C1=NO,2.23793,1.59499,1.03172,1.2563,76.78,-0.2225,0.0086,0.2311,1161.1074,0.145764,-439.01093,-439.001924,-439.000979,-439.044273,34.314
gdb_115375,CC1CCC(CO)OC1,3.07702,1.0505,0.92577,2.5732,81.5,-0.2537,0.0754,0.3291,1375.3477,0.207167,-425.441671,-425.432436,-425.431492,-425.475428,35.805
gdb_112753,COC1CC(O)C11CN1,2.49435,1.28501,0.97506,3.0977,76.03,-0.2398,0.0659,0.3058,1266.6274,0.169892,-440.228086,-440.218737,-440.217793,-440.262395,34.692
gdb_115709,CC(O)C1OCC1CO,2.48234,1.13371,0.84652,1.2691,74.77,-0.2404,0.0653,0.3056,1395.0517,0.180665,-461.333066,-461.322763,-461.321819,-461.368973,36.93
gdb_101424,OCC(O)C1COC1=N,3.14953,1.05412,0.94737,2.3938,68.79,-0.261,0.0114,0.2723,1271.307,0.147514,-476.210106,-476.201141,-476.200197,-476.244401,32.856
gdb_7379,COCC(C)C(N)=O,3.86966,1.04091,0.98428,2.7782,69.09,-0.2419,0.0325,0.2745,1272.1193,0.163215,-402.227512,-402.217285,-402.21634,-402.263978,34.707
gdb_30796,Cc1cc(c([nH]1)CO)N,2.1762,1.36383,0.86579,1.4717,82.84,-0.1673,0.043,0.2103,1343.8917,0.159272,-419.237806,-419.227847,-419.226903,-419.272987,36.02
gdb_35615,N#CC1CC=CC11CO1,2.2496,1.7962,1.11995,3.767,74.63,-0.2624,-0.0101,0.2522,1061.0618,0.124973,-400.753083,-400.745406,-400.744461,-400.785792,28.945
gdb_9598,CC1(CN1C=O)C=O,4.9042,1.23891,1.16913,1.103,64.35,-0.2607,-0.0459,0.2148,1021.2334,0.116157,-399.803939,-399.795627,-399.794682,-399.836958,28.924
gdb_123983,c1c2c(n[nH]1)CN=CO2,3.82496,1.66211,1.16689,2.929,67.86,-0.2238,0.007,0.2308,959.2461,0.105256,-432.889119,-432.882728,-432.881783,-432.920039,24.854
gdb_38595,C1C2C3OC4CN2C1C34,3.22648,2.16817,1.87085,1.6667,72.76,-0.2133,0.0883,0.3016,806.8947,0.152638,-401.909939,-401.904491,-401.903547,-401.939379,24.5
gdb_117686,CC(C)(CCO)CC#N,3.87744,0.7346,0.72203,4.0574,82.61,-0.2741,0.0293,0.3034,1636.0334,0.191534,-404.368441,-404.3574,-404.356456,-404.404694,39.793
gdb_59615,CC(O)C1CC(=O)CO1,3.74289,1.00266,0.92323,2.0696,72.01,-0.2467,-0.0259,0.2208,1311.6786,0.158022,-460.188758,-460.179772,-460.178827,-460.222701,33.571
gdb_11655,CC1N2CC1(C2)C=O,3.16393,1.83792,1.48377,1.785,69.45,-0.2261,-0.0372,0.1888,902.8548,0.141859,-363.787487,-363.779913,-363.778969,-363.819751,28.023
gdb_107971,CCC12NC3C1NC23C,2.68453,1.36565,1.31095,1.5317,83.0,-0.2182,0.0762,0.2944,1138.2084,0.182473,-383.171136,-383.16239,-383.161446,-383.204322,33.857
gdb_57105,NC(C#N)C1CCOC1,2.5113,1.26131,1.06677,3.9587,74.07,-0.2597,0.0181,0.2778,1196.8105,0.161167,-419.211627,-419.202633,-419.201689,-419.246462,32.608
gdb_108890,COC1=NC(CN1)C#N,3.39247,1.08601,0.87057,4.6466,70.95,-0.2421,0.0221,0.2642,1289.6519,0.125825,-434.090868,-434.082353,-434.081408,-434.124644,30.142
gdb_105229,CCC1(CC1O)C(C)C,1.84975,1.3219,1.03708,1.2933,88.66,-0.2515,0.0775,0.329,1363.4548,0.22648,-389.482307,-389.471163,-389.470219,-389.518284,41.898
gdb_45957,N=C1COC(=N)C2CN12,3.01562,1.64104,1.18119,1.7448,72.74,-0.2514,-0.0108,0.2405,1013.978,0.126524,-434.047419,-434.040051,-434.039106,-434.079661,28.151
gdb_8835,CC(C=O)C(=O)CO,2.77274,1.54475,1.11479,3.2568,62.55,-0.2685,-0.0613,0.2071,1063.7167,0.126591,-420.900013,-420.890719,-420.889775,-420.934912,31.457
gdb_3009,CC(CO)C1CC1,4.79857,1.58763,1.30339,1.3695,67.46,-0.2621,0.0794,0.3416,958.9579,0.170683,-310.904304,-310.895919,-310.894975,-310.93685,30.547
gdb_64663,CC1(CC#N)C2COC12,3.87403,1.02387,1.01043,4.5821,75.75,-0.2488,0.0294,0.2782,1231.2048,0.147047,-401.917563,-401.909048,-401.908104,-401.950884,31.839
gdb_36755,C#CC#CCCCC#N,6.81017,0.4589,0.43338,3.4968,92.6,-0.2521,-0.0228,0.2293,2332.6953,0.122155,-363.579521,-363.569726,-363.568782,-363.615455,34.018
gdb_104889,CCC1(OCCO1)CO,2.32434,1.43329,1.19906,1.4042,74.36,-0.2433,0.0683,0.3116,1170.2973,0.181178,-461.362741,-461.352723,-461.351779,-461.398052,35.814
gdb_63540,CC1(C)OC11CC2OC12,3.09641,1.32285,1.17445,0.4602,75.41,-0.2505,0.0731,0.3236,1130.2287,0.156389,-422.973387,-422.964645,-422.9637,-423.006454,33.438
gdb_119463,CCCC12CC(O)C1O2,4.89367,0.78836,0.76228,2.2257,79.04,-0.2463,0.0799,0.3262,1584.1738,0.18109,-424.196657,-424.18723,-424.186286,-424.231414,35.223
gdb_70039,CC12CC(=CC1O2)C#C,4.30707,1.07757,0.94719,1.7484,84.2,-0.2305,-0.0333,0.1972,1245.6576,0.134314,-384.658815,-384.650537,-384.649592,-384.691358,32.12
gdb_112878,CCC1CC(O)CC1=O,3.09183,1.04748,0.82716,2.1362,78.94,-0.2351,-0.0177,0.2174,1420.1942,0.181678,-424.265079,-424.255564,-424.25462,-424.299707,35.587
gdb_98255,CN(C(=O)N)C(=O)OC,3.30643,1.1571,0.86649,2.8907,67.44,-0.2637,0.0127,0.2764,1290.6816,0.134954,-492.366474,-492.356544,-492.3556,-492.401944,34.344
gdb_12696,CN1CCN(C1=O)C,3.35014,2.01057,1.30559,3.636,70.3,-0.2248,0.0631,0.2879,951.5791,0.155286,-381.174468,-381.16616,-381.165215,-381.207063,29.538
gdb_102394,COC(CO)(CO)C#N,1.83085,1.5333,1.11462,4.0693,68.28,-0.2733,0.0127,0.286,1171.9294,0.144937,-476.200936,-476.190683,-476.189739,-476.235982,36.434
gdb_57927,CC(C)C(=O)NC(=O)C,3.2766,0.87715,0.7794,5.659,78.09,-0.2395,-0.0197,0.2199,1556.4725,0.167825,-440.35685,-440.345963,-440.345019,-440.394269,37.599
gdb_68716,CC12CC1(C#N)C1OC21,2.44127,1.65404,1.35441,4.9425,73.51,-0.2753,0.0119,0.2872,997.1355,0.123816,-400.709607,-400.701813,-400.700869,-400.741807,29.706
gdb_63486,CC1(O)CC1(O)CC#C,3.30954,1.06259,0.93767,1.5875,78.18,-0.2447,0.0482,0.2929,1301.0992,0.154775,-422.976591,-422.966419,-422.965475,-423.011145,38.504
gdb_110607,CCC1C2C3CC3(O)C12,3.00056,1.24189,1.11381,1.2895,82.52,-0.2456,0.0773,0.3228,1212.9974,0.182141,-387.043796,-387.034959,-387.034015,-387.077246,34.396
gdb_14491,CC1(C#C)C2CN1C2,3.68198,2.04041,1.56013,1.6618,75.04,-0.229,0.0296,0.2586,851.2549,0.141719,-326.605629,-326.598258,-326.597314,-326.636776,29.094
gdb_30425,CN=c1[nH]c(c(o1)O)N,3.3333,1.17555,0.87929,3.2413,71.64,-0.1746,0.0494,0.224,1276.6409,0.123599,-471.208473,-471.199115,-471.19817,-471.242787,33.553
gdb_18864,CC1C2C3CC=C1C23,3.71965,2.23902,1.84313,0.9018,77.91,-0.206,-0.026,0.18,797.0885,0.154606,-310.570984,-310.564445,-310.563501,-310.601128,27.049
gdb_84770,CC1N=CNC1(C)C#N,2.31001,1.53084,1.27189,3.7166,76.56,-0.2435,0.0089,0.2525,1076.0845,0.148211,-398.159197,-398.150478,-398.149534,-398.192246,32.998
gdb_37050,C1C23COCOC12CO3,2.84993,1.82195,1.55605,1.4914,66.39,-0.2365,0.054,0.2905,904.3483,0.137179,-458.895642,-458.88875,-458.887806,-458.926739,27.769
gdb_38010,C1C2C3C4OC3C2C1=C4,3.48253,2.11911,1.79053,2.5712,76.55,-0.206,-0.0343,0.1717,803.8655,0.138323,-384.564706,-384.559111,-384.558167,-384.594174,25.111
gdb_77285,CN1C(CC=O)C1C=O,2.74006,1.02423,0.936,2.7207,75.6,-0.2436,-0.0495,0.1941,1310.4007,0.144435,-439.063167,-439.053585,-439.05264,-439.098337,33.532
gdb_15470,O=C1CCNC1C#N,2.85253,2.06604,1.44313,5.3084,61.41,-0.2492,-0.0486,0.2006,860.16,0.108418,-378.744363,-378.737194,-378.73625,-378.776416,25.874
gdb_66419,CC12C(OC1=N)C2C=O,2.43599,1.34429,1.16153,3.1565,72.19,-0.2511,-0.035,0.2161,1119.4027,0.122348,-437.865424,-437.856936,-437.855992,-437.898842,30.844
gdb_98369,CN(CC=O)C(=O)OC,3.85249,0.84319,0.73573,3.4293,71.27,-0.2443,-0.0314,0.2129,1523.9959,0.144401,-476.262741,-476.252121,-476.251177,-476.300117,34.839
gdb_16767,COC1CC2CC2C1,3.83226,1.58181,1.50934,1.1516,74.47,-0.2457,0.0818,0.3275,959.2874,0.178641,-348.997222,-348.989622,-348.988677,-349.028947,29.59
gdb_124564,CC(C)Cc1cnoc1,4.03741,0.85798,0.81778,3.2504,80.52,-0.2534,-0.0089,0.2445,1482.7455,0.170641,-403.154599,-403.145494,-403.14455,-403.189416,33.392
gdb_42441,O=C(NCC#C)C1CO1,2.87594,0.96304,0.79957,2.2781,71.98,-0.2529,0.0082,0.2611,1413.8754,0.122421,-437.85199,-437.842815,-437.84187,-437.887394,32.388
gdb_96043,CC1CCOC1OC=N,2.50488,1.23996,0.96703,2.7972,77.33,-0.2607,0.0257,0.2864,1289.4884,0.171241,-440.301045,-440.29178,-440.290836,-440.335932,33.209
gdb_94096,CC1COC(CC=O)=N1,3.53864,0.92828,0.77983,3.7363,74.26,-0.2506,-0.0221,0.2285,1455.6314,0.146363,-439.118904,-439.109685,-439.108741,-439.154886,31.919
gdb_45757,O=C1NC=CC1N1CC1,3.08521,1.4425,1.03248,2.7924,74.63,-0.2201,-0.0104,0.2096,1126.3148,0.136749,-418.008871,-418.000935,-417.999991,-418.041797,29.956
gdb_791,CC#CC(=NO)C,7.73481,1.18757,1.0428,0.9081,69.69,-0.2248,-0.0214,0.2034,1093.1501,0.110277,-324.519277,-324.510558,-324.509614,-324.554872,28.751
gdb_48821,N=C1OCC2OC12C=O,2.80471,1.63066,1.15821,3.7918,63.86,-0.2662,-0.0587,0.2075,1006.5687,0.100373,-473.816433,-473.808878,-473.807934,-473.848959,27.353
gdb_95000,CC1CCC2C3OC2C13,2.83657,1.62394,1.31156,2.2205,80.69,-0.228,0.0679,0.2958,1050.6114,0.184865,-387.040864,-387.033446,-387.032502,-387.072376,30.666
gdb_125431,Cc1nc(no1)N2CC2,5.12318,1.0637,0.92207,1.8691,72.67,-0.2396,-0.0106,0.229,1256.6664,0.12472,-434.048633,-434.040566,-434.039622,-434.082224,28.721
gdb_400,CC1(CN1)C#C,5.918,3.08345,2.40985,1.9146,56.0,-0.2444,0.0441,0.2885,564.5299,0.106988,-249.293044,-249.286674,-249.285729,-249.322437,23.611
gdb_62243,OC(CCCC=O)C#N,5.25085,0.53578,0.50235,1.9054,74.54,-0.2594,-0.0307,0.2287,2052.6349,0.14477,-439.102328,-439.092015,-439.091071,-439.139376,34.973
gdb_49702,O=CN1C2CCC12C=O,3.27207,1.21593,1.0451,1.1788,72.13,-0.2639,-0.0476,0.2162,1138.9084,0.123046,-437.870691,-437.862519,-437.861575,-437.903829,29.537
gdb_8922,COC(C)C(C)C#C,3.44854,1.31506,1.02148,1.0641,77.61,-0.251,0.056,0.307,1191.1236,0.173348,-348.968593,-348.958457,-348.957513,-349.003509,36.273
gdb_47461,O=C1CCCC1CC#N,3.29615,1.10602,0.88958,6.2613,75.94,-0.2514,-0.0305,0.2209,1293.8926,0.148144,-402.002216,-401.993631,-401.992687,-402.036317,31.368
gdb_65993,CC1(NCC1=O)C1CO1,2.49024,1.37999,1.29613,2.4721,71.92,-0.2441,-0.0266,0.2175,1087.5101,0.145883,-439.053654,-439.044707,-439.043762,-439.087764,32.532
gdb_8592,O=C1OC23CN(C2)C13,5.40572,1.82519,1.7356,3.4044,59.23,-0.2528,-0.0344,0.2184,746.9914,0.095472,-398.450034,-398.444224,-398.443279,-398.479798,23.011
gdb_104602,[NH3+]CC1(CC([O-])=O)CO1,2.79672,1.18071,0.94837,10.4299,72.1,-0.1935,0.0052,0.1988,1245.302,0.144964,-476.155268,-476.14642,-476.145475,-476.189205,33.045
gdb_119703,CC1N2CCC12CCO,3.44356,0.92387,0.83804,1.7228,82.12,-0.2231,0.0789,0.302,1469.2624,0.193756,-404.300827,-404.291123,-404.290179,-404.335756,36.123
gdb_41941,C1OCC2C=CCCC12,3.21732,1.40181,1.03676,1.8885,83.25,-0.2381,0.0197,0.2578,1172.0346,0.186248,-387.107039,-387.099449,-387.098505,-387.13905,30.369
gdb_64260,CC1(C)COC2CC1C2,2.52792,1.53998,1.48825,1.3993,84.08,-0.2332,0.0788,0.3121,1070.7881,0.207415,-388.282869,-388.274593,-388.273649,-388.314821,34.424
gdb_45721,O=C1CC(N=CN1)C#C,3.49394,1.19814,0.9167,1.3414,73.63,-0.2576,-0.0286,0.2289,1194.3348,0.113317,-416.818842,-416.810982,-416.810038,-416.8515,29.605
gdb_116607,CCN=C1NCC11CO1,3.29434,0.98043,0.81514,3.5178,81.41,-0.2291,0.0116,0.2408,1457.8088,0.158201,-419.169243,-419.160044,-419.159099,-419.204029,33.412
gdb_90180,OC1CC23CCC2(C1)O3,3.61338,1.31176,1.2097,1.3848,74.51,-0.2404,0.0687,0.309,1087.2599,0.160069,-422.98973,-422.982029,-422.981084,-423.021563,31.062
gdb_94390,CC1COC11CC=CC1,2.95459,1.32283,1.18785,1.7863,82.87,-0.2376,0.0291,0.2668,1159.2303,0.182832,-387.090652,-387.082153,-387.081209,-387.124084,32.826
gdb_84265,CN1C=C2CNC2C1=O,3.30641,1.48285,1.09196,3.0201,77.91,-0.2054,-0.0183,0.1872,1094.4053,0.137619,-417.99116,-417.983301,-417.982357,-418.023616,29.406
gdb_78019,CN1CC2(C=O)C(O)C12,2.80653,1.30522,1.05971,4.2262,75.39,-0.216,-0.0264,0.1896,1167.287,0.145855,-439.037379,-439.028457,-439.027513,-439.070827,32.919
gdb_76536,CC1N(C)C11COC1=O,2.67431,1.21148,1.19618,5.175,73.4,-0.2425,0.0006,0.2431,1163.3181,0.146216,-439.075358,-439.066378,-439.065434,-439.109069,32.528
gdb_99362,C(C#N)NCC(=O)CO,5.33313,0.63191,0.5961,3.9521,70.05,-0.2573,-0.0458,0.2115,1783.5761,0.134032,-455.150755,-455.140803,-455.139859,-455.187366,33.903
gdb_54228,CC1(CCC1=O)C(N)=O,2.24742,1.52207,1.26946,1.6507,72.79,-0.2416,-0.0362,0.2054,1082.6027,0.146286,-439.137462,-439.128199,-439.127255,-439.171763,34.163
gdb_94562,OC1COC1C1(O)CC1,2.79358,1.38062,1.19609,1.1426,71.29,-0.2524,0.0671,0.3196,1108.898,0.158957,-460.123523,-460.115051,-460.114107,-460.156654,32.867
gdb_738,Cc1cn[nH]n1,9.45338,3.55163,2.62373,0.5006,47.14,-0.2584,0.0012,0.2596,481.1012,0.087282,-281.482952,-281.47767,-281.476726,-281.511891,18.12
gdb_16166,OCC12CN1CC=C2,4.28491,1.66718,1.41542,0.7793,69.24,-0.2182,0.0155,0.2337,909.2426,0.142885,-363.832406,-363.825054,-363.82411,-363.864013,28.086
gdb_87254,CC1CC1(O)COC=O,4.38954,0.80703,0.76515,3.5257,74.1,-0.2717,0.0072,0.2789,1521.6816,0.156512,-460.170315,-460.160432,-460.159487,-460.20583,35.353
