mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_70213,CC12COC(=O)CC1N2,3.57423,1.31433,1.11866,3.6941,71.78,-0.2578,0.0044,0.2622,1109.102,0.148605,-439.108551,-439.100479,-439.099534,-439.141139,30.812
gdb_104670,COC1(CO)C(O)C1O,2.1011,1.39544,1.13161,1.3418,67.81,-0.2277,0.046,0.2737,1174.3977,0.156252,-497.242987,-497.232792,-497.231848,-497.277914,36.987
gdb_111805,CCC1C2COC1OC2,2.8972,1.33274,1.27201,2.5011,76.72,-0.247,0.0831,0.3301,1132.2084,0.184874,-424.237436,-424.229464,-424.228519,-424.270081,31.264
gdb_116116,OCC1CCNC(=O)O1,2.57471,1.31156,0.91009,5.0694,68.92,-0.2571,0.0506,0.3077,1249.1254,0.149364,-476.271291,-476.262722,-476.261777,-476.305056,31.598
gdb_40972,C1COC2(CO1)COC2,3.3878,1.3146,1.17414,1.9278,71.04,-0.2402,0.0712,0.3114,1099.1455,0.160581,-460.1316,-460.123856,-460.122912,-460.16406,29.769
gdb_111321,COC1C2OC2C1(C)C,2.29886,1.45942,1.21289,2.2056,78.81,-0.2427,0.0751,0.3178,1168.6148,0.179588,-424.179533,-424.169874,-424.16893,-424.213753,35.937
gdb_31911,C#Cc1cnc(o1)CN,6.20114,0.88611,0.78215,1.2334,80.0,-0.2306,-0.0312,0.1994,1394.8948,0.113003,-416.803646,-416.795188,-416.794243,-416.837332,30.495
gdb_63565,CC1(C)OC11CNC1=O,2.66704,1.45476,1.1071,4.0001,73.67,-0.2464,0.0128,0.2592,1134.0609,0.145375,-439.095279,-439.086036,-439.085091,-439.129019,33.898
gdb_66554,CC12C3C4C=CC1C4N23,3.15206,1.93566,1.63205,1.7445,77.61,-0.2366,0.0052,0.2418,889.499,0.150031,-364.761335,-364.754797,-364.753853,-364.791802,27.551
gdb_42136,C1COCCN=COC1,2.13158,1.86694,1.16452,2.5005,76.88,-0.2318,0.0112,0.2431,1097.016,0.172501,-440.270863,-440.262629,-440.261685,-440.303474,31.71
gdb_64007,CC1(O)CC=C2COC12,2.67334,1.59418,1.29508,2.2494,76.75,-0.2382,0.0035,0.2418,1042.814,0.158504,-422.990757,-422.982441,-422.981497,-423.023072,32.747
gdb_116262,OCC1CCCC1C#C,2.10953,1.35517,0.99446,0.7622,83.27,-0.255,0.0485,0.3036,1275.6775,0.182541,-387.066935,-387.057333,-387.056388,-387.10173,35.698
gdb_1255,CC(=O)NC=NC,8.68692,1.1934,1.06309,2.0056,64.97,-0.247,-0.0115,0.2355,1089.4461,0.123635,-341.878745,-341.870435,-341.869491,-341.912175,27.814
gdb_781,c1c(cn[nH]1)O,9.42952,3.56336,2.58609,0.8594,43.61,-0.2132,0.0237,0.2369,460.0724,0.075398,-301.357437,-301.352423,-301.351479,-301.385553,18.266
gdb_50907,N=COC(C#C)C1CO1,2.34262,1.1427,0.80271,1.891,73.71,-0.2724,0.0106,0.283,1375.9499,0.121109,-437.807737,-437.798313,-437.797369,-437.843455,32.56
gdb_22092,CC(=NO)CC(=O)C=O,2.56205,1.03483,0.81387,0.9069,70.6,-0.2437,-0.1014,0.1423,1378.0313,0.119854,-474.999547,-474.989494,-474.988549,-475.037279,34.007
gdb_84477,CN1C=NC2(CC12)C=O,3.64182,1.22942,1.0941,4.5313,75.77,-0.2192,-0.0214,0.1978,1136.382,0.135636,-418.011318,-418.002952,-418.002007,-418.044728,30.502
gdb_32375,CCc1c[nH]c(n1)C#N,4.15181,0.96262,0.81897,5.3823,81.2,-0.2424,-0.0383,0.2041,1376.4504,0.125996,-396.992156,-396.983823,-396.982879,-397.025838,30.136
gdb_60580,CN1CC1C(O)C1CN1,3.64608,0.96686,0.86099,2.5921,79.54,-0.2326,0.0547,0.2873,1408.2778,0.182008,-420.335232,-420.325533,-420.324589,-420.3701,35.662
gdb_127575,Cn1c(c(cn1)C#N)N,3.45283,1.30574,0.95444,5.4877,76.17,-0.2284,0.001,0.2294,1160.0648,0.114594,-413.030249,-413.021751,-413.020807,-413.063596,30.389
gdb_36154,C#CCC12CC3C(C1)C23,4.08029,1.14243,1.1133,0.7872,83.78,-0.2471,0.052,0.299,1160.7565,0.159188,-348.670768,-348.662904,-348.66196,-348.703266,31.515
gdb_30511,CN=C1OC=CN=C1C,2.50393,1.65867,1.01014,1.7531,82.61,-0.2203,-0.0562,0.1641,1156.0501,0.135417,-418.034095,-418.025424,-418.02448,-418.067823,31.29
gdb_122053,CCOCC(C=O)C=O,2.51439,0.83202,0.64826,2.5179,74.76,-0.257,-0.0502,0.2068,1710.9303,0.154532,-460.170604,-460.159904,-460.15896,-460.208289,35.507
gdb_27092,Cc1cc[nH]c1CC=O,2.8437,1.21235,0.90479,1.1769,81.96,-0.2032,-0.0266,0.1766,1279.9222,0.147207,-402.002428,-401.993238,-401.992293,-402.037992,32.559
gdb_130180,c1nc2c(n[nH]c2o1)N,3.58873,1.6711,1.14165,1.6385,65.42,-0.2084,0.0008,0.2092,964.7717,0.092658,-448.934783,-448.927804,-448.926859,-448.966134,26.334
gdb_111332,CCC1N2CC2C11CN1,2.51356,1.41117,1.07546,2.0762,82.43,-0.2294,0.0717,0.3011,1210.006,0.183042,-383.195457,-383.186798,-383.185854,-383.228743,33.5
gdb_51427,O=CCC1C2CCC1O2,3.46339,1.06091,1.03072,1.9766,74.95,-0.2495,-0.0269,0.2225,1227.0951,0.159881,-423.012331,-423.004356,-423.003412,-423.046267,30.057
gdb_3487,C1C2NC3C1OC23,4.95109,3.60527,3.13409,1.1491,55.48,-0.23,0.0734,0.3034,513.8613,0.11675,-324.508933,-324.504366,-324.503422,-324.536952,19.333
gdb_75250,CC1=NCC2(O1)CCC2,3.98324,1.13488,1.04011,1.5239,79.99,-0.2366,0.0332,0.2697,1238.884,0.171571,-403.172786,-403.164325,-403.163381,-403.206385,32.005
gdb_38165,C1C2C=CCC3COC123,2.60612,1.92138,1.28336,1.6168,80.05,-0.2226,0.0171,0.2397,1006.8216,0.161282,-385.866789,-385.859501,-385.858557,-385.898731,29.332
gdb_28101,CC1=Cc2c(nco2)C1,5.05125,1.22996,1.00133,2.0068,79.72,-0.2002,-0.0208,0.1794,1145.8475,0.125916,-400.787759,-400.780539,-400.779595,-400.819333,27.748
gdb_113365,COC1CC1(OC)C=O,1.95936,1.40202,1.05077,2.1142,74.72,-0.2405,-0.0256,0.2149,1241.8316,0.155135,-460.130261,-460.120143,-460.119198,-460.165567,35.45
gdb_78131,CC1C2C1C(=O)N2C=N,2.42661,1.50987,1.25195,5.4109,76.34,-0.2418,-0.0188,0.223,1074.4492,0.135626,-417.999698,-417.991265,-417.990321,-418.033066,30.924
gdb_109670,CCC1(C)C(O)C1OC,1.96945,1.22216,1.15842,2.3818,82.28,-0.2275,0.0752,0.3027,1308.7043,0.202818,-425.401137,-425.390198,-425.389254,-425.436689,40.029
gdb_45374,O=C1NC2CCC(C2)N1,2.9055,1.60156,1.41317,4.258,74.01,-0.2326,0.0609,0.2936,990.3544,0.16444,-419.276254,-419.26906,-419.268116,-419.307773,29.424
gdb_73400,CC12COC3C1CCC23,2.55576,1.94775,1.48076,1.7336,80.7,-0.2273,0.0738,0.3011,980.302,0.185473,-387.08901,-387.081732,-387.080788,-387.120132,30.436
gdb_16721,N#CC1=CC2OC2C1,6.22992,1.42704,1.26953,3.9018,65.67,-0.269,-0.0609,0.2081,903.0867,0.096755,-361.465433,-361.459151,-361.458207,-361.495936,23.705
gdb_121267,COCC1CCC2CC12,3.84778,0.90961,0.81232,0.8192,85.95,-0.2493,0.089,0.3383,1509.1791,0.207091,-388.283794,-388.274749,-388.273805,-388.31794,34.427
gdb_70265,CC12CC1OC(O2)C#N,2.92154,1.51387,1.23865,3.5778,68.15,-0.2735,0.0102,0.2837,1025.947,0.123403,-437.872044,-437.864048,-437.863104,-437.904672,29.965
gdb_15502,N=C1NCCN1C=O,3.67824,1.92098,1.29654,6.3959,64.95,-0.2377,-0.0019,0.2358,896.3309,0.121198,-396.014622,-396.007396,-396.006452,-396.046415,26.231
gdb_29723,Cn1c(c(nc1O)O)N,2.39872,1.65026,0.98892,0.6936,67.87,-0.1762,0.0597,0.2359,1134.5421,0.12481,-471.240039,-471.230786,-471.229841,-471.273958,33.507
gdb_69583,CC12OC1C1(CC1)C=C2,3.63238,1.31227,1.17967,1.848,81.96,-0.2325,0.0052,0.2377,1123.0755,0.158845,-385.871975,-385.864003,-385.863059,-385.904042,31.884
gdb_39363,C1N2CCN=C3OCC123,2.78312,1.97156,1.35127,3.0739,72.98,-0.238,0.0099,0.2479,944.2168,0.138813,-417.967026,-417.960263,-417.959318,-417.997861,27.415
gdb_90892,CC1CC2C3N2CC13O,2.43391,1.90884,1.40166,2.5411,76.6,-0.2188,0.0587,0.2774,996.0993,0.171799,-403.112323,-403.104386,-403.103442,-403.144118,32.228
gdb_15771,CC(CC#C)C1CC1,4.45624,1.07878,0.94456,0.7767,80.98,-0.2556,0.0575,0.3131,1269.691,0.175169,-311.829209,-311.820066,-311.819122,-311.862996,34.099
gdb_25060,N=C1NC(CC#N)=CO1,3.91193,1.01504,0.85647,4.1438,69.53,-0.2099,-0.0003,0.2096,1273.3876,0.1017,-432.900555,-432.892536,-432.891591,-432.933973,29.078
gdb_57673,CC(C)(CC=O)CC#N,3.95289,0.80718,0.8003,2.6945,79.8,-0.2619,-0.0392,0.2227,1475.7115,0.167591,-403.181662,-403.17117,-403.170226,-403.218118,37.208
gdb_88264,CC1CN1C(=O)C(N)=O,3.07461,1.21226,0.95491,1.2164,71.36,-0.2358,-0.0389,0.1969,1233.5188,0.134944,-455.181357,-455.172007,-455.171062,-455.215918,33.557
gdb_95672,OC1CCCC(=O)C=C1,2.73168,1.28389,0.98539,2.1267,79.28,-0.2456,-0.0581,0.1875,1215.1672,0.160564,-423.052105,-423.043623,-423.042679,-423.085721,32.266
gdb_114871,COC1CC2COC2C1,4.11079,1.01455,0.90882,1.9599,78.48,-0.2391,0.0729,0.312,1343.7585,0.183537,-424.2073,-424.198745,-424.197801,-424.241182,32.048
gdb_104721,COC1(CO)CC(C)C1,2.49797,1.13554,0.93198,2.0399,82.09,-0.2477,0.0801,0.3278,1387.8786,0.203914,-425.409031,-425.398711,-425.397767,-425.444234,38.429
gdb_80855,CC12OC(CC1O)C2O,2.24868,1.73391,1.46284,2.8756,70.41,-0.2421,0.0608,0.3029,1002.3643,0.158943,-460.146549,-460.13812,-460.137175,-460.178956,33.267
gdb_76581,OC1C(O)C11CCOC1,2.94484,1.16722,1.14187,2.1814,71.32,-0.2349,0.0497,0.2846,1169.1899,0.159408,-460.134029,-460.125401,-460.124456,-460.167556,32.705
gdb_127422,Cc1c(nn(n1)C)C=O,2.41814,1.43592,0.91122,3.5802,76.12,-0.252,-0.0552,0.1968,1239.4422,0.123921,-434.091671,-434.082698,-434.081754,-434.126697,30.416
gdb_62930,CC1(O)C2CC1COC2,2.67436,1.59098,1.49371,2.5367,77.49,-0.238,0.0655,0.3035,1017.7916,0.183774,-424.217093,-424.208926,-424.207981,-424.248994,33.264
gdb_23738,Cc1cnccc1F,3.31435,2.21519,1.33872,1.2461,66.25,-0.2578,-0.0172,0.2406,854.7008,0.108266,-386.754998,-386.748303,-386.747358,-386.785961,24.918
gdb_43588,O=C1NC(C#C)C2CC12,3.26777,1.3279,1.07608,3.5685,74.64,-0.2442,0.0233,0.2674,1103.391,0.125009,-400.742611,-400.734789,-400.733844,-400.775161,30.117
gdb_65775,CC1(CC=O)COCO1,3.1081,1.06967,1.00595,2.7613,71.67,-0.2449,-0.0213,0.2236,1252.1628,0.157405,-460.173395,-460.164141,-460.163197,-460.208479,32.996
gdb_93469,NC1CNC(=O)OC1=N,3.02963,1.40749,1.00114,3.0062,67.09,-0.2616,-0.0057,0.2558,1126.2585,0.126592,-471.255281,-471.246933,-471.245989,-471.288731,30.511
gdb_99641,CCC(C#N)C1OC1C,2.27835,1.10026,0.86635,2.332,79.74,-0.2799,0.0284,0.3083,1423.6114,0.168898,-403.153731,-403.143567,-403.142623,-403.189647,35.956
gdb_85973,CC1CC(C)(C1)C1CC1,3.30851,0.9722,0.92661,0.1253,93.12,-0.261,0.0847,0.3457,1456.2486,0.228385,-352.341019,-352.331146,-352.330201,-352.37576,38.474
gdb_104287,COC1(C)CCC1C=O,2.16412,1.33566,1.07244,4.0156,79.49,-0.2388,-0.0126,0.2262,1248.1964,0.179603,-424.218178,-424.208175,-424.207231,-424.253345,36.338
gdb_69455,CC12CCC(C=O)C1N2,3.549,1.18515,1.04906,2.8838,79.17,-0.2442,-0.0251,0.2191,1203.9522,0.171432,-403.155789,-403.147149,-403.146204,-403.189426,32.646
gdb_48307,C#CCCN(C=O)C=O,3.83895,0.76368,0.66993,5.2274,74.04,-0.2574,-0.0421,0.2153,1596.1132,0.121274,-437.886095,-437.876437,-437.875493,-437.921795,33.079
gdb_50483,O=CC1COC(=N1)C#C,4.37047,0.99497,0.90941,1.7511,72.73,-0.25,-0.0487,0.2013,1244.0376,0.099509,-436.667391,-436.659221,-436.658277,-436.701044,28.867
gdb_113460,CCC1OC11CC2CC12,4.32904,0.93746,0.9292,1.5933,83.38,-0.2476,0.0863,0.334,1392.7765,0.181802,-387.04723,-387.038496,-387.037552,-387.08081,33.639
gdb_69969,CC12NC1C1CCC21C,2.40153,1.80892,1.35178,1.7024,85.64,-0.2158,0.0806,0.2964,1067.1775,0.194391,-367.158621,-367.150116,-367.149172,-367.19086,34.568
gdb_74709,CC1=CC2CC(C2)OC1,2.8864,1.50714,1.20084,1.1516,84.42,-0.228,0.0191,0.247,1119.5558,0.184126,-387.078593,-387.07059,-387.069646,-387.110703,32.221
gdb_87829,CC1NC11CC2NC12C,2.78937,1.34697,1.15311,2.2214,83.49,-0.2228,0.0693,0.2921,1183.4147,0.182192,-383.206216,-383.197234,-383.19629,-383.239456,34.813
gdb_1986,CC(=O)NC1CC1,6.49401,1.59682,1.38628,3.4271,61.82,-0.2378,0.0338,0.2717,894.1601,0.135915,-325.797299,-325.789334,-325.78839,-325.830694,27.6
gdb_97835,OCC#CC1COC1=N,4.04896,0.69187,0.62711,1.6526,75.87,-0.26,0.0128,0.2728,1729.6391,0.123454,-437.839037,-437.829863,-437.828919,-437.875257,31.68
gdb_22842,C1C=CCOCC1=NO,2.90062,1.29937,0.96711,1.4173,78.1,-0.2398,0.0009,0.2408,1210.0817,0.148124,-439.03505,-439.026691,-439.025747,-439.068392,31.606
gdb_3261,C1CC=CCC=C1,3.36984,3.2805,1.77597,0.0455,70.9,-0.2308,0.0243,0.255,736.4051,0.150639,-272.591906,-272.585348,-272.584404,-272.622713,24.94
gdb_122219,CCC1(CC1)COCC,2.44659,0.892,0.75143,0.8131,90.46,-0.2492,0.0805,0.3296,1690.7578,0.226914,-389.48056,-389.469505,-389.468561,-389.517701,40.037
gdb_47634,C1CNC=CC(=O)C1=O,2.49417,1.63874,1.03848,7.5466,75.48,-0.2228,-0.0674,0.1554,1097.7751,0.125941,-437.920617,-437.912603,-437.911659,-437.954017,29.606
gdb_89943,CN1CC2(OCC12)C#N,2.72431,1.42527,1.12012,4.2429,74.3,-0.2357,-0.0065,0.2291,1114.4902,0.135651,-417.961227,-417.953044,-417.9521,-417.994074,30.382
gdb_77586,CC1C2(C)NC2C11CN1,2.66123,1.41025,1.2014,1.6372,83.39,-0.2201,0.0738,0.2939,1154.5433,0.182388,-383.204027,-383.195118,-383.194174,-383.237051,34.767
gdb_37241,C1C2C1C1C2CC11CO1,3.42129,1.51723,1.35934,1.7642,78.14,-0.2369,0.0665,0.3035,1005.6522,0.160142,-385.810004,-385.802919,-385.801975,-385.841282,29.354
gdb_98528,CNC(=O)C12CN(C1)C2,3.77188,1.07105,0.9599,3.4144,77.35,-0.2229,0.0199,0.2428,1285.0185,0.160222,-419.153743,-419.144934,-419.14399,-419.188772,31.939
gdb_125400,Cc1conc(c1=O)O,2.46925,1.78898,1.04403,2.6239,68.11,-0.251,-0.0609,0.19,1063.7233,0.100462,-473.827347,-473.819544,-473.818599,-473.859762,28.923
gdb_67970,OC12CC(=O)C1CCC2,2.22822,1.74035,1.27451,3.2186,74.46,-0.236,-0.0215,0.2145,1050.3663,0.159167,-423.051217,-423.043084,-423.04214,-423.083882,32.086
gdb_133432,c1(=O)c(nc(n[nH]1)O)F,3.16262,1.48294,1.00956,3.4324,56.76,-0.2469,-0.0821,0.1648,1024.0651,0.066732,-530.001305,-529.994504,-529.99356,-530.032767,25.422
gdb_117633,CC(O)(CC[NH3+])C([O-])=O,2.02841,1.41676,1.23624,3.6176,70.63,-0.2494,0.019,0.2684,1158.6473,0.171036,-477.460939,-477.45126,-477.450316,-477.495378,36.338
gdb_47399,C1CC(=O)C2(C1)CCC2,2.58494,1.52085,1.16958,2.6722,82.1,-0.2319,-0.0158,0.2161,1137.3451,0.183916,-387.121457,-387.113176,-387.112231,-387.154563,32.237
gdb_65305,CC1(CC11CCC1)C=O,2.95948,1.15385,1.01955,3.2566,84.7,-0.2423,-0.0139,0.2284,1269.0516,0.181049,-387.086052,-387.076724,-387.07578,-387.120186,34.936
gdb_127795,CN1N=NC=C1C1CO1,3.39025,1.38753,1.06046,4.2088,71.76,-0.2517,-0.0125,0.2392,1094.3889,0.125339,-434.038372,-434.030452,-434.029507,-434.071475,28.429
gdb_92344,CC1CC2CCC(C2)O1,2.75031,1.50321,1.33728,1.2687,84.15,-0.2365,0.0776,0.3141,1105.231,0.209465,-388.323348,-388.315562,-388.314618,-388.355071,32.537
gdb_97029,CN=C1NC=NC1C=O,2.28852,1.61523,1.06814,3.9373,73.83,-0.2322,-0.0312,0.201,1123.6079,0.123302,-434.085662,-434.076688,-434.075744,-434.120527,30.78
gdb_33859,N#CC12CC1C1CC1N2,4.06128,1.30333,1.16634,4.946,76.4,-0.2382,0.0227,0.2609,1061.6996,0.138298,-380.849549,-380.842341,-380.841397,-380.880989,29.073
gdb_60195,CC(O)CN1CC1C#N,2.46194,1.28263,1.04338,2.6679,76.29,-0.2441,0.0079,0.252,1219.872,0.158216,-419.183533,-419.174089,-419.173145,-419.217752,34.883
gdb_104112,CCC1(C)CC(=O)CO1,3.44452,1.04949,1.00681,2.1539,78.49,-0.2411,-0.0223,0.2188,1296.0747,0.180625,-424.262244,-424.252777,-424.251833,-424.296425,35.766
gdb_133636,C#CCCCC(F)(F)F,4.29891,0.62322,0.60874,1.7357,63.82,-0.2684,0.0461,0.3146,1747.5981,0.11876,-532.235845,-532.226415,-532.225471,-532.271454,33.322
gdb_53905,CC(=O)C(C#N)C1CN1,2.18893,1.36103,1.08915,1.0645,72.69,-0.2646,-0.0428,0.2218,1172.0195,0.134288,-418.00689,-417.997416,-417.996471,-418.042645,32.913
gdb_55944,[O-]C(=O)CC1CC2[NH2+]C12,4.05127,1.01056,0.90789,16.2069,75.39,-0.152,-0.0191,0.133,1274.862,0.147319,-438.998187,-438.989934,-438.98899,-439.032356,31.078
gdb_48831,O=CC12OC1CCC2=O,2.59923,1.65102,1.185,4.6653,66.53,-0.2482,-0.0472,0.201,1023.0683,0.111223,-457.777108,-457.769293,-457.768349,-457.809858,28.544
gdb_53889,C(C(=O)C(=O)N)OC=O,4.55807,0.8212,0.71669,4.5795,60.46,-0.2632,-0.0879,0.1753,1460.9833,0.098294,-511.019984,-511.010702,-511.009758,-511.055374,31.532
gdb_71992,CC12CC3OC1(C)C23C,1.82461,1.78989,1.68349,1.897,82.84,-0.216,0.0786,0.2946,1055.801,0.1807,-387.04508,-387.035893,-387.034949,-387.078258,35.194
gdb_127137,CN(C)c1noc(=O)o1,4.05695,1.15762,0.91473,5.754,65.13,-0.2388,0.0196,0.2584,1217.1682,0.111726,-491.095623,-491.087052,-491.086108,-491.129365,29.76
gdb_63476,CC1(C)CC1(C)CC#N,3.0392,1.03646,0.90431,4.2059,87.06,-0.2746,0.037,0.3116,1382.3753,0.191911,-367.229133,-367.218655,-367.21771,-367.264349,38.834
gdb_36408,N#CCC1CC2CC1C2,4.22654,1.00168,0.95172,4.2164,82.52,-0.307,0.0391,0.3461,1284.2753,0.174062,-366.023661,-366.015984,-366.01504,-366.056203,30.346
gdb_80045,CN1C2C=CC3(CC3)C12,2.80422,1.58463,1.36693,1.3672,85.01,-0.2195,0.0083,0.2278,1040.6629,0.171817,-365.974566,-365.966661,-365.965717,-366.006541,31.853
gdb_89607,CC(=O)C12CC(O)C1N2,3.83329,1.11605,0.94992,2.1792,73.19,-0.2408,-0.0191,0.2217,1238.0091,0.146179,-439.062697,-439.053684,-439.05274,-439.096842,33.039
gdb_53173,CC#CC1C(O)C2CN12,2.93696,1.11221,0.96174,1.8729,80.53,-0.2369,0.0266,0.2635,1296.5791,0.146389,-401.872122,-401.862808,-401.861864,-401.907537,33.265
gdb_106610,OCC12CC(CC1)C2=O,2.5855,1.54199,1.31342,3.1187,74.51,-0.2397,-0.0115,0.2283,1050.6813,0.160845,-423.030337,-423.022334,-423.02139,-423.062848,31.172
gdb_12922,CCC1C2CCC12O,3.30044,1.53564,1.28807,1.2496,74.83,-0.2419,0.0821,0.324,1045.5245,0.176585,-348.975678,-348.967206,-348.966262,-349.008482,32.254
gdb_85371,CC1OC(=O)C=CC=C1,2.36321,1.71186,1.22686,4.696,77.99,-0.2478,-0.071,0.1767,1047.8389,0.136821,-421.866478,-421.858543,-421.857599,-421.899015,30.226
gdb_78260,CC12C(O)C1C1C(O)C21,2.42247,1.65319,1.28663,3.0062,75.56,-0.2092,0.0609,0.2701,1057.1509,0.158528,-422.940954,-422.932665,-422.931721,-422.973253,33.212
gdb_1355,CC1(CCCC1)O,4.04236,2.23226,2.08954,1.2861,66.51,-0.2594,0.068,0.3274,754.8611,0.172177,-310.94266,-310.935106,-310.934161,-310.974251,29.035
gdb_44512,O=C1NC2C3CC2C3O1,4.59327,1.44691,1.26701,5.0638,68.53,-0.2498,0.0493,0.2991,969.8529,0.127345,-437.889632,-437.883156,-437.882212,-437.920635,26.178
gdb_114297,COC1CN2C(C#N)C12,2.3397,1.60692,1.17055,3.6652,72.66,-0.2559,0.0111,0.267,1084.4385,0.135779,-417.953475,-417.945081,-417.944137,-417.986862,30.541
gdb_8838,CCC(=O)C(O)C=O,3.54794,1.28278,1.06585,4.2967,63.28,-0.2567,-0.0517,0.2051,1120.7763,0.126547,-420.899752,-420.890615,-420.889671,-420.934646,31.24
gdb_6517,CC1(O)CC1(C)C#N,2.95116,1.83588,1.40859,5.424,69.69,-0.2743,0.0377,0.312,936.8576,0.139679,-363.868539,-363.859596,-363.858651,-363.901298,32.925
gdb_58048,CC(C)C(C#N)C1CO1,2.11284,1.41753,0.93859,3.8824,79.11,-0.2797,0.0305,0.3102,1292.2627,0.169199,-403.145285,-403.135389,-403.134445,-403.180639,35.614
gdb_17069,OCC1C2OC1C2O,3.9723,1.46711,1.2728,0.4774,61.1,-0.2398,0.0632,0.303,969.3084,0.129437,-420.786449,-420.778777,-420.777833,-420.818532,28.569
gdb_122072,CCCCC(CO)C#N,3.25054,0.65918,0.57259,3.3015,83.34,-0.2813,0.0274,0.3088,1976.3239,0.192699,-404.372,-404.36098,-404.360035,-404.409202,38.541
gdb_9151,CCC(O)C#CCO,5.65963,0.72063,0.67436,1.5135,73.96,-0.2597,0.0272,0.2869,1674.5391,0.151063,-384.903096,-384.892959,-384.892015,-384.939485,34.631
gdb_89337,CN1CC2(C)CC12C#N,1.91489,1.82366,1.1444,4.6487,82.06,-0.229,0.0087,0.2377,1140.9845,0.158342,-382.046001,-382.036943,-382.035998,-382.079437,33.874
gdb_66130,CC1(CCC2NC12)C=O,2.47141,1.55868,1.28641,2.4961,78.23,-0.244,-0.0224,0.2216,1074.04,0.171485,-403.15079,-403.142304,-403.14136,-403.183896,32.713
gdb_69987,CC12CC1C1OCC2O1,3.00098,1.72806,1.59636,1.8576,72.75,-0.2512,0.0891,0.3403,936.1863,0.16153,-423.010494,-423.003541,-423.002597,-423.041386,29.05
gdb_79517,OC1C2C3OC2C3C1=O,3.26106,1.61306,1.27063,1.0589,64.33,-0.2396,-0.0358,0.2038,951.6227,0.112818,-457.705878,-457.69902,-457.698076,-457.737302,26.908
gdb_107582,CCC12NC1CNC2=O,2.65915,1.56919,1.13122,3.8809,75.75,-0.2296,0.0264,0.256,1117.433,0.160986,-419.232347,-419.22388,-419.222936,-419.265323,32.223
gdb_43827,O=C1CC2(CN2)C2CC12,2.94552,1.47438,1.15412,1.787,76.07,-0.2352,-0.0136,0.2216,1078.1483,0.149192,-401.940227,-401.932809,-401.931865,-401.972129,29.711
gdb_119434,CCCC12CC(=O)C1N2,4.72436,0.8049,0.75834,2.7547,81.22,-0.2401,-0.0189,0.2213,1554.4403,0.170246,-403.134278,-403.125184,-403.12424,-403.168821,33.683
gdb_98110,CCC(=O)C(=O)CC#N,5.01893,0.77641,0.68071,4.333,70.9,-0.2641,-0.1053,0.1588,1588.4212,0.120493,-437.931753,-437.921729,-437.920785,-437.968679,33.53
gdb_85823,CC1CC(O)(C#C)C1C,1.9701,1.41562,1.33328,1.0265,84.0,-0.2532,0.0314,0.2845,1166.1268,0.179461,-387.051355,-387.041222,-387.040278,-387.085584,38.617
gdb_52028,O=CCNC(C=O)C#C,2.93619,0.83239,0.68162,3.8196,73.35,-0.2446,-0.0449,0.1996,1569.2618,0.119639,-437.841421,-437.831373,-437.830429,-437.877964,33.991
gdb_77459,CN1C2(C)CC(=O)C12C,1.98234,1.50394,1.46248,2.526,81.16,-0.2242,-0.0141,0.2101,1110.521,0.167955,-403.135213,-403.125439,-403.124495,-403.169388,36.001
gdb_6662,C(CNC(=O)N)C#N,7.13296,0.88009,0.82246,6.6081,62.78,-0.2673,0.0356,0.303,1313.1029,0.119394,-396.037806,-396.029104,-396.02816,-396.071705,30.359
gdb_123640,C1C2NC2C2=C1NN=N2,4.06599,1.58574,1.24178,4.9898,70.32,-0.2355,0.0009,0.2364,952.1422,0.117198,-412.955324,-412.949188,-412.948244,-412.985757,24.825
gdb_73389,OC12CCN3C1C2C3=O,3.07366,1.68052,1.40334,3.6732,68.2,-0.2422,0.0015,0.2436,930.6574,0.125577,-437.870675,-437.863657,-437.862713,-437.901841,28.117
gdb_75641,CN1C(=O)C2(O)CC12C,2.08763,1.82284,1.18876,3.4343,73.59,-0.2275,0.0118,0.2393,1087.8364,0.145357,-439.077158,-439.067738,-439.066794,-439.110914,34.413
gdb_9571,CC1(OC1C#N)C#N,4.75816,1.33332,1.23039,0.9121,60.75,-0.3287,-0.0425,0.2862,947.9157,0.082085,-377.517979,-377.51026,-377.509316,-377.55012,26.818
gdb_74969,CC1=CC2OCC1C2=O,2.50713,1.66419,1.44393,3.0508,73.97,-0.228,-0.0105,0.2175,989.5073,0.136684,-421.841062,-421.833562,-421.832618,-421.872907,29.1
gdb_128033,CN=CNc1cnon1,4.88244,0.92294,0.77995,4.765,73.44,-0.2404,-0.0395,0.2008,1393.7213,0.112937,-450.08474,-450.076623,-450.075679,-450.118132,28.928
gdb_79051,OC1C2C3C4COC13C24,3.66099,1.65445,1.39867,2.3968,71.12,-0.2368,0.0624,0.2992,930.7514,0.137203,-421.718876,-421.712372,-421.711428,-421.749422,27.26
gdb_100203,OCC(O)(C=O)C1CC1,2.69775,1.23299,1.04219,1.7054,71.84,-0.2458,-0.0382,0.2077,1209.8813,0.157493,-460.152078,-460.142699,-460.141755,-460.18629,34.962
gdb_106512,CCC12CC(C1)CCC2,2.89911,1.28935,1.12591,0.0754,91.58,-0.2683,0.0774,0.3457,1249.9894,0.231897,-352.36879,-352.360126,-352.359182,-352.401651,35.328
